"","X","prefix","Replicate","Generation","mean.fitness","mean.prop.SL","Schedule","mean.learning.rate","mean.learning.rate.SL","mean.learning.episodes","mean.best.fitness","environmental.mean.location","sch_num_n1","sch_num_0","sch_num_1","perfrom","folder","seed","init_w_range","init_lr_range","init_le_mean","init_prop_sl","mut_rate_w","mut_step_w","lr_homogenous","mut_rate_lr","mut_step_lr","le_homogenous","mut_rate_le","mut_step_le","mut_rate_sl","mut_step_sl","N","G","lifespan","extrapolate_from","nr_replicates","env_sample_size","env_range","init_mean_env","sd_env","env_change","env_change_sd","env_change_type","env_change_rate","SL_type","IL_type","cue_type","sl_homogenous","one_social_parent","success_bias","sl_speed","mut_rate_schedule","differential_learning_rates","schedule_init","file_rep","LR","LR_type","Performance"
"888",888,"81_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",7,"G-2000",403.272737584608,0.25,-1,0.411563830176612,0.305654320703548,25,429.193905707146,-0.019200949632089,1000,0,0,0.93954350062376,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",963192,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"81_7",0.305654320703548,"LR_SL",0.93954350062376
"889",889,"81_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",8,"G-2000",399.542577223488,0.25,-1,0.421704756910245,0.698696062791504,25,428.77485051904,-0.0810336703938981,1000,0,0,0.931818862070677,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",963192,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"81_8",0.698696062791504,"LR_SL",0.931818862070677
"890",890,"81_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",9,"G-2000",381.723387954423,0.25,-1,0.584493526354473,0.477916507353373,25,429.440346538881,-0.0640756074889455,1000,0,0,0.888916082106416,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",963192,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"81_9",0.477916507353373,"LR_SL",0.888916082106416
"891",891,"82_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",0,"G-2000",404.125135478261,0.25,-1,0.638791521265467,0.599006943281209,25,428.835257976412,0.117018056951185,1000,0,0,0.942382411977455,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",229561,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"82_0",0.599006943281209,"LR_SL",0.942382411977455
"892",892,"82_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",1,"G-2000",401.468379255472,0.25,-1,0.694911818053923,0.486139983984133,25,428.543703388206,0.104926000829523,1000,0,0,0.936798583052996,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",229561,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"82_1",0.486139983984133,"LR_SL",0.936798583052996
"893",893,"82_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",2,"G-2000",406.318129985607,0.25,-1,0.533843448261219,0.786894895686457,25,428.941748801599,0.0670741099833083,1000,0,0,0.947251468880051,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",229561,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"82_2",0.786894895686457,"LR_SL",0.947251468880051
"894",894,"82_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",3,"G-2000",392.008071675512,0.25,-1,0.41908659996092,0.405140506585707,25,428.859286104048,0.0316788861172414,1000,0,0,0.914048503188228,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",229561,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"82_3",0.405140506585707,"LR_SL",0.914048503188228
"895",895,"82_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",4,"G-2000",399.888260522889,0.25,-1,0.471260024482559,0.363883214441979,25,428.454827436882,0.0112195887729135,1000,0,0,0.933313133736548,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",229561,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"82_4",0.363883214441979,"LR_SL",0.933313133736548
"896",896,"82_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",5,"G-2000",404.958285427886,0.25,-1,0.463240109854773,0.999069242294603,25,429.152898896452,-0.0759144956356672,1000,0,0,0.94359638922133,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",229561,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"82_5",0.999069242294603,"LR_SL",0.94359638922133
"897",897,"82_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",6,"G-2000",405.730171658171,0.25,-1,0.451441455706597,0.576481698748026,25,428.95149638081,-0.0101868559290255,1000,0,0,0.945844641015421,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",229561,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"82_6",0.576481698748026,"LR_SL",0.945844641015421
"898",898,"82_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",7,"G-2000",402.426077523238,0.25,-1,0.486790913538531,0.335544543574463,25,428.730742972064,0.0166406950409145,1000,0,0,0.938632376766819,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",229561,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"82_7",0.335544543574463,"LR_SL",0.938632376766819
"899",899,"82_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",8,"G-2000",405.114181269215,0.25,-1,0.443143765606947,0.868797727846727,25,428.921045394753,0.037749784033027,1000,0,0,0.944484278498104,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",229561,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"82_8",0.868797727846727,"LR_SL",0.944484278498104
"900",900,"82_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",9,"G-2000",398.907449683508,0.25,-1,0.580613710998151,0.80723793255952,25,428.6632747991,0.101254831438095,1000,0,0,0.930572830648509,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",229561,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"82_9",0.80723793255952,"LR_SL",0.930572830648509
"901",901,"83_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",0,"G-2000",405.911571944628,0.25,-1,0.447671348812894,0.307459210225237,25,429.064895109995,-0.0471085106131684,1000,0,0,0.946037428826214,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",371103,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"83_0",0.307459210225237,"LR_SL",0.946037428826214
"902",902,"83_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",1,"G-2000",401.849843327236,0.25,-1,0.883616471778911,1.2834876094013,25,428.763606636182,-0.0224437669107396,1000,0,0,0.937213961549511,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",371103,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"83_1",1.2834876094013,"LR_SL",0.937213961549511
"903",903,"83_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",2,"G-2000",405.698109749025,0.25,-1,0.299327180389405,0.413958875973913,25,428.788439343028,0.115521774105747,1000,0,0,0.946137466951591,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",371103,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"83_2",0.413958875973913,"LR_SL",0.946137466951591
"904",904,"83_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",3,"G-2000",408.378448098001,0.25,-1,0.499090188353523,0.394978701710345,25,429.135438297151,0.0190099534490405,1000,0,0,0.951624629464761,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",371103,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"83_3",0.394978701710345,"LR_SL",0.951624629464761
"905",905,"83_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",4,"G-2000",407.364300641129,0.25,-1,0.335545254145577,0.407771796528786,25,429.027235038981,0.128724757482369,1000,0,0,0.949497791520737,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",371103,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"83_4",0.407771796528786,"LR_SL",0.949497791520737
"906",906,"83_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",5,"G-2000",404.532303955622,0.25,-1,0.417036506033183,0.411922030125537,25,429.066993195602,0.0543443373717991,1000,0,0,0.942794316528463,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",371103,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"83_5",0.411922030125537,"LR_SL",0.942794316528463
"907",907,"83_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",6,"G-2000",404.265391614443,0.25,-1,0.449994539904098,0.21545620058076,25,428.900201018641,-0.107304835384448,1000,0,0,0.942563010833738,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",371103,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"83_6",0.21545620058076,"LR_SL",0.942563010833738
"908",908,"83_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",7,"G-2000",403.30493214048,0.25,-1,0.572829079423338,0.41048502660065,25,428.520375426987,0.0238351984863768,1000,0,0,0.941116824646093,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",371103,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"83_7",0.41048502660065,"LR_SL",0.941116824646093
"909",909,"83_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",8,"G-2000",396.132686185407,0.25,-1,0.361918927412494,0.927566113051424,25,428.844681931984,-0.00764341243268865,1000,0,0,0.92371955210196,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",371103,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"83_8",0.927566113051424,"LR_SL",0.92371955210196
"910",910,"83_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",9,"G-2000",398.21446721929,0.25,-1,2.69755103994803,0.08031198393004,25,428.450922445627,-0.0664727539724188,1000,0,0,0.929406739341353,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",371103,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"83_9",0.08031198393004,"LR_SL",0.929406739341353
"911",911,"84_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",0,"G-2000",408.301744235082,0.25,-1,0.460036661128986,0.588437066491254,25,428.756203574363,-0.0549810813591434,1000,0,0,0.952290037950012,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",891879,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"84_0",0.588437066491254,"LR_SL",0.952290037950012
"912",912,"84_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",1,"G-2000",385.923568655722,0.25,-1,0.492472712814343,1.05550781022259,25,429.037473062069,0.0441817642615192,1000,0,0,0.899399632024275,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",891879,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"84_1",1.05550781022259,"LR_SL",0.899399632024275
"913",913,"84_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",2,"G-2000",389.690686385507,0.25,-1,0.368133519376862,0.505006444443678,25,428.937910228386,-0.0277757513663218,1000,0,0,0.908432194673283,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",891879,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"84_2",0.505006444443678,"LR_SL",0.908432194673283
"914",914,"84_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",3,"G-2000",398.220906844028,0.25,-1,0.583147128331984,0.927367901112694,25,428.556211567516,-0.0581948796504248,1000,0,0,0.92923223387588,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",891879,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"84_3",0.927367901112694,"LR_SL",0.92923223387588
"915",915,"84_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",4,"G-2000",392.67075404003,0.25,-1,0.518175653806047,0.33858508426082,25,428.453541662719,0.0588736014393553,1000,0,0,0.916473494763886,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",891879,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"84_4",0.33858508426082,"LR_SL",0.916473494763886
"916",916,"84_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",5,"G-2000",408.094948218291,0.25,-1,0.443614057142429,0.353985448123748,25,429.18478141949,0.165226681901454,1000,0,0,0.950809872729651,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",891879,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"84_5",0.353985448123748,"LR_SL",0.950809872729651
"917",917,"84_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",6,"G-2000",405.957908118641,0.25,-1,0.38873772489985,0.21223145296077,25,429.023512066817,-0.0977461954793453,1000,0,0,0.946203846290908,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",891879,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"84_6",0.21223145296077,"LR_SL",0.946203846290908
"918",918,"84_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",7,"G-2000",406.107936943378,0.25,-1,0.399229428062119,0.554543933675512,25,428.175290125737,8.1088451974014e-05,1000,0,0,0.948437569683736,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",891879,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"84_7",0.554543933675512,"LR_SL",0.948437569683736
"919",919,"84_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",8,"G-2000",406.22736379925,0.25,-1,0.592921516922239,0.246757386353773,25,428.706872155222,0.09239119884001,1000,0,0,0.947529758115338,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",891879,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"84_8",0.246757386353773,"LR_SL",0.947529758115338
"920",920,"84_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",9,"G-2000",395.388414211444,0.25,-1,0.609554183808096,0.433182455782958,25,428.796556411444,0.0786239615576512,1000,0,0,0.922156277393273,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",891879,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",-1,"84_9",0.433182455782958,"LR_SL",0.922156277393273
"921",921,"85_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",0,"G-2000",397.818422554423,0.25,1,0.444185730206397,0.01689509956296,25,429.084716814943,-0.150561380787471,0,0,1000,0.927098140913165,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",592012,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",1,"85_0",0.01689509956296,"LR_SL",0.927098140913165
"922",922,"85_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",1,"G-2000",403.953449735632,0.25,1,0.557480404745877,0.00224776907263118,25,429.016524722489,-0.123098187072974,0,0,1000,0.941555456209607,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",592012,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",1,"85_1",0.00224776907263118,"LR_SL",0.941555456209607
"923",923,"85_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",2,"G-2000",396.773848498951,0.25,1,1.66627879968116,0.0138221654244978,25,428.968911815042,-0.0911450857113243,0,0,1000,0.924927258626557,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",592012,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",1,"85_2",0.0138221654244978,"LR_SL",0.924927258626557
"924",924,"85_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",3,"G-2000",399.728062822939,0.25,1,0.493152328822988,0.00494209124027211,25,429.172940110795,0.0366792769655862,0,0,1000,0.931385362966699,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",592012,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",1,"85_3",0.00494209124027211,"LR_SL",0.931385362966699
"925",925,"85_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",4,"G-2000",404.518338826087,0.25,1,0.598008951027286,0.00481054293532654,25,428.983688328336,0.035095209253999,0,0,1000,0.942962056697447,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",592012,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",1,"85_4",0.00481054293532654,"LR_SL",0.942962056697447
"926",926,"85_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",5,"G-2000",392.06891944033,0.25,1,2.28896962590355,0.0150534195412914,25,428.709671606097,-0.0716594629113488,0,0,1000,0.914491168914283,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",592012,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",1,"85_5",0.0150534195412914,"LR_SL",0.914491168914283
"927",927,"85_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Unguided_",6,"G-2000",398.266841352524,0.25,1,0.436169602009495,0.00507459381918006,25,428.692053967966,0.0388058294750075,0,0,1000,0.928962424379679,"D:/Groningen_Research/MS_Data/LR_fixedSchedule_SL_2",592012,1,1,25,0.25,0.01,0.1,"false",0.01,0.1,"true",0,1,0,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",5,0,"true",1,"85_6",0.00507459381918006,"LR_SL",0.928962424379679
